order_id,customer_id,seller_id,order_date,total_items,total_amount,payment_method,order_status
506,157,40,2024-12-30,2,44598,UPI,Delivered
507,341,50,2024-11-30,3,42673,UPI,Cancelled
508,244,11,2024-02-16,5,19455,Credit Card,Delivered
509,246,16,2024-02-08,4,36255,COD,Returned
510,462,4,2024-01-15,4,29634,Wallet,Returned
511,914,19,2024-02-20,5,15584,Credit Card,Cancelled
512,766,23,2024-12-01,2,48748,Wallet,Cancelled
513,734,43,2024-09-20,4,26001,Wallet,Cancelled
514,778,45,2024-04-29,1,4784,UPI,Returned
515,296,39,2024-04-07,3,47912,Credit Card,Cancelled
516,489,46,2024-08-05,4,9575,Wallet,Cancelled
517,557,34,2024-08-30,1,29453,COD,Returned
518,568,22,2024-12-19,1,9466,COD,Cancelled
519,788,2,2024-04-13,5,21914,Wallet,Cancelled
520,330,48,2024-03-07,1,46973,Wallet,Returned
521,135,26,2024-07-29,2,5735,UPI,Returned
522,972,19,2024-03-03,5,49677,Wallet,Delivered
523,552,49,2024-09-30,3,44544,Credit Card,Returned
524,331,46,2024-03-10,3,16879,COD,Returned
525,980,5,2024-08-10,3,15179,Credit Card,Returned
526,170,9,2024-01-25,4,1756,Credit Card,Delivered
527,670,46,2024-07-21,2,780,UPI,Delivered
528,889,9,2024-02-21,2,1245,COD,Returned
529,153,37,2024-04-20,5,16025,COD,Delivered
530,601,28,2024-04-07,3,30882,UPI,Returned
531,572,26,2024-01-04,1,1786,UPI,Returned
532,448,36,2024-04-18,2,43985,Wallet,Cancelled
533,932,29,2024-04-12,3,18205,Wallet,Delivered
534,87,28,2024-01-16,5,22081,COD,Delivered
535,240,30,2024-01-18,2,32665,Wallet,Cancelled
536,131,5,2024-08-21,3,39427,Wallet,Returned
537,13,45,2024-06-27,5,6240,Wallet,Delivered
538,144,43,2024-05-19,4,19448,Wallet,Returned
539,477,30,2024-09-05,4,28193,Credit Card,Delivered
540,758,19,2024-07-31,1,34248,UPI,Delivered
541,871,31,2024-11-26,5,49474,COD,Delivered
542,214,19,2024-02-13,5,19777,UPI,Delivered
543,518,8,2024-03-14,1,38945,COD,Returned
544,922,2,2024-11-22,1,45419,COD,Cancelled
545,906,6,2024-10-06,4,34169,COD,Delivered
546,785,50,2024-05-09,5,13605,COD,Delivered
547,94,7,2024-10-20,3,31793,UPI,Cancelled
548,497,31,2024-01-18,3,28598,UPI,Cancelled
549,318,2,2024-06-05,4,30593,Wallet,Returned
550,454,16,2024-03-03,3,26812,COD,Cancelled
551,799,20,2024-04-11,5,45171,COD,Cancelled
552,360,47,2024-01-02,4,42982,Credit Card,Delivered
553,207,22,2024-09-21,4,42431,Credit Card,Delivered
554,26,11,2024-04-06,1,22740,Wallet,Cancelled
555,346,25,2024-06-15,3,21835,Credit Card,Returned
556,176,30,2024-03-20,1,40239,Wallet,Delivered
557,577,5,2024-05-21,4,21708,Wallet,Delivered
558,180,47,2024-03-15,2,29677,COD,Cancelled
559,408,2,2024-12-27,3,7644,Wallet,Cancelled
560,983,31,2024-12-30,1,7460,Wallet,Delivered
561,3,41,2024-08-26,2,3527,Credit Card,Returned
562,8,23,2024-05-24,5,41180,Wallet,Delivered
563,745,33,2024-02-02,2,30298,Credit Card,Cancelled
564,293,9,2024-07-17,4,21967,Credit Card,Cancelled
565,989,11,2024-02-21,2,24240,UPI,Cancelled
566,720,12,2024-10-09,2,23189,UPI,Cancelled
567,727,11,2024-10-14,5,36183,Credit Card,Cancelled
568,624,38,2024-07-14,3,33257,UPI,Delivered
569,296,18,2024-05-13,2,33919,COD,Cancelled
570,698,40,2024-03-21,4,47380,COD,Returned
571,240,17,2024-07-08,4,22448,Wallet,Delivered
572,582,6,2024-09-26,5,31889,UPI,Returned
573,262,37,2024-08-02,3,26667,UPI,Delivered
574,987,21,2024-09-18,1,9312,COD,Returned
575,980,5,2024-06-19,5,36019,Credit Card,Delivered
576,536,13,2024-08-26,3,6524,Wallet,Returned
577,216,4,2024-07-08,1,9830,UPI,Cancelled
578,143,18,2024-12-05,2,32117,Wallet,Delivered
579,61,39,2024-12-14,4,17809,Wallet,Returned
580,138,34,2024-10-21,5,3109,Credit Card,Delivered
581,890,32,2024-02-20,1,26788,Wallet,Delivered
582,885,42,2024-07-09,3,6504,COD,Cancelled
583,218,50,2024-09-29,4,24149,COD,Delivered
584,127,5,2024-03-15,5,36186,UPI,Cancelled
585,143,1,2024-04-28,5,25768,Wallet,Delivered
586,302,42,2024-12-02,2,30408,UPI,Delivered
587,721,43,2024-07-06,2,22716,Wallet,Returned
588,853,19,2024-12-10,1,43002,COD,Returned
589,56,32,2024-07-21,4,1962,UPI,Delivered
590,675,28,2024-09-06,1,9648,Credit Card,Cancelled
591,741,33,2024-05-24,1,1828,UPI,Cancelled
592,500,50,2024-06-13,5,13819,UPI,Returned
593,382,29,2024-05-02,5,16431,Credit Card,Returned
594,907,20,2024-01-18,4,13035,UPI,Cancelled
595,405,27,2024-02-07,5,33614,Credit Card,Cancelled
596,286,31,2024-03-03,4,19589,UPI,Returned
597,709,14,2024-02-14,2,35135,COD,Cancelled
598,123,45,2024-05-29,5,9300,COD,Returned
599,4,42,2024-11-05,2,28101,COD,Delivered
600,29,29,2024-08-25,2,39821,Wallet,Delivered
601,156,30,2024-09-12,2,15470,Credit Card,Cancelled
602,85,44,2024-04-22,4,27384,Credit Card,Returned
603,458,21,2024-04-27,2,29889,Wallet,Cancelled
604,766,50,2024-11-28,5,18406,Wallet,Delivered
605,441,15,2024-05-14,5,5126,COD,Cancelled
606,900,32,2024-10-27,1,16284,COD,Delivered
607,819,15,2024-04-24,4,31084,Credit Card,Cancelled
608,124,7,2024-09-14,4,28760,COD,Returned
609,269,6,2024-01-01,5,22872,UPI,Delivered
610,544,26,2024-09-27,3,25736,Credit Card,Delivered
611,341,44,2024-03-26,3,30996,UPI,Cancelled
612,668,6,2024-06-28,1,48284,COD,Returned
613,33,13,2024-07-29,5,43842,UPI,Cancelled
614,294,11,2024-07-22,3,20426,Wallet,Returned
615,130,23,2024-05-03,5,4185,UPI,Cancelled
616,644,24,2024-10-10,4,33087,UPI,Delivered
617,120,45,2024-05-15,5,33596,Wallet,Delivered
618,708,9,2024-03-02,3,4677,Wallet,Cancelled
619,447,45,2024-11-02,3,44384,Wallet,Delivered
620,57,36,2024-09-29,1,11679,COD,Delivered
621,711,19,2024-07-28,3,49686,Credit Card,Returned
622,161,23,2024-03-14,2,36215,COD,Delivered
623,62,48,2024-01-20,1,39564,Wallet,Delivered
624,293,5,2024-07-20,2,4183,Credit Card,Delivered
625,255,13,2024-09-17,5,18233,Credit Card,Delivered
626,65,25,2024-05-20,5,3126,Wallet,Delivered
627,290,43,2024-02-16,2,36379,Wallet,Cancelled
628,286,44,2024-06-30,4,33999,UPI,Delivered
629,744,39,2024-05-17,4,17613,COD,Delivered
630,528,1,2024-09-14,5,27179,Wallet,Returned
631,480,13,2024-02-09,3,27250,Credit Card,Cancelled
632,269,29,2024-07-23,5,9487,Wallet,Returned
633,658,28,2024-01-23,2,22600,Wallet,Cancelled
634,639,48,2024-07-02,2,28294,COD,Cancelled
635,638,7,2024-03-20,1,35112,Credit Card,Delivered
636,209,19,2024-08-07,4,14898,COD,Cancelled
637,311,34,2024-04-22,4,15431,Wallet,Cancelled
638,814,40,2024-04-05,5,48261,Wallet,Returned
639,89,31,2024-07-16,3,34943,Credit Card,Cancelled
640,725,26,2024-11-29,4,29905,COD,Delivered
641,597,33,2024-07-21,5,41519,Credit Card,Returned
642,479,32,2024-12-07,1,48274,Wallet,Cancelled
643,754,41,2024-03-13,5,34497,Wallet,Cancelled
644,581,38,2024-12-20,3,16404,Credit Card,Cancelled
645,854,48,2024-03-15,3,31347,UPI,Cancelled
646,815,30,2024-03-12,2,35763,COD,Delivered
647,519,18,2024-12-30,5,49896,Wallet,Returned
648,935,42,2024-05-27,5,1796,Wallet,Returned
649,405,10,2024-03-31,4,8129,COD,Cancelled
650,299,1,2024-02-01,2,35921,COD,Returned
651,504,6,2024-05-27,1,47552,UPI,Cancelled
652,347,42,2024-04-13,5,36956,Wallet,Cancelled
653,464,23,2024-10-26,4,46607,Credit Card,Cancelled
654,611,15,2024-09-29,1,11033,Credit Card,Cancelled
655,810,10,2024-11-29,1,26856,UPI,Delivered
656,392,20,2024-10-24,1,3475,Wallet,Returned
657,669,19,2024-06-19,3,38387,COD,Cancelled
658,192,37,2024-08-21,3,38234,Wallet,Cancelled
659,334,19,2024-12-08,3,24552,COD,Returned
660,186,7,2024-03-10,4,35307,Credit Card,Delivered
661,809,3,2024-02-17,3,19776,COD,Delivered
662,600,50,2024-10-22,4,42272,COD,Returned
663,800,23,2024-01-16,5,3707,Credit Card,Returned
664,905,1,2024-05-15,2,38628,Credit Card,Returned
665,992,29,2024-06-04,5,2701,UPI,Returned
666,123,6,2024-10-29,2,2736,Wallet,Returned
667,404,43,2024-08-23,2,19804,UPI,Cancelled
668,519,31,2024-02-20,4,1598,Wallet,Delivered
669,414,4,2024-12-09,3,15604,UPI,Returned
670,233,5,2024-07-29,2,28287,COD,Delivered
671,308,34,2024-06-25,3,34971,COD,Cancelled
672,929,40,2024-04-10,1,13874,UPI,Returned
673,415,43,2024-09-08,5,27808,UPI,Returned
674,987,27,2024-07-03,2,12855,Credit Card,Returned
675,872,15,2024-12-20,5,10221,Wallet,Returned
676,559,9,2024-10-25,5,18406,UPI,Returned
677,430,42,2024-04-08,2,29168,Wallet,Returned
678,508,34,2024-03-30,4,16026,UPI,Returned
679,538,32,2024-04-11,1,38317,COD,Delivered
680,434,36,2024-06-18,2,12632,COD,Returned
681,145,7,2024-10-26,3,19139,COD,Returned
682,13,34,2024-07-08,1,34268,Credit Card,Delivered
683,553,37,2024-05-31,3,49856,COD,Returned
684,1,7,2024-10-21,2,36405,UPI,Cancelled
685,611,41,2024-08-01,4,14261,Wallet,Delivered
686,965,7,2024-09-28,4,49630,COD,Delivered
687,973,49,2024-11-10,4,1117,UPI,Delivered
688,56,31,2024-04-06,1,16461,Wallet,Returned
689,187,29,2024-10-24,2,2556,Wallet,Returned
690,433,2,2024-04-16,2,44180,UPI,Delivered
691,637,30,2024-12-27,3,6879,UPI,Cancelled
692,532,13,2024-05-11,4,34141,COD,Cancelled
693,510,33,2024-06-08,4,48651,Wallet,Delivered
694,717,33,2024-06-15,1,44273,UPI,Cancelled
695,900,23,2024-01-20,5,47909,Wallet,Cancelled
696,731,22,2024-10-12,2,14264,Credit Card,Cancelled
697,717,47,2024-01-31,4,10039,COD,Returned
698,963,48,2024-05-30,4,5577,Credit Card,Returned
699,893,49,2024-05-06,4,38351,COD,Delivered
700,171,43,2024-04-16,1,16156,COD,Cancelled
701,697,36,2024-04-17,5,21856,Wallet,Delivered
702,384,21,2024-06-24,2,13653,Wallet,Cancelled
703,69,40,2024-08-07,4,38956,COD,Returned
704,490,5,2024-07-18,5,9386,COD,Cancelled
705,710,48,2024-05-05,4,38491,Wallet,Returned
706,416,38,2024-08-16,4,12741,Wallet,Returned
707,228,50,2024-07-30,4,6199,UPI,Cancelled
708,635,42,2024-07-13,3,33830,COD,Returned
709,686,1,2024-05-31,2,8296,UPI,Returned
710,619,38,2024-08-05,4,42344,COD,Delivered
711,257,37,2024-05-06,3,47670,COD,Returned
712,984,11,2024-03-02,5,11052,Wallet,Returned
713,82,16,2024-05-27,1,8256,Wallet,Returned
714,243,40,2024-09-28,3,29349,Credit Card,Delivered
715,798,10,2024-02-28,1,29818,UPI,Cancelled
716,747,47,2024-08-10,2,34394,UPI,Delivered
717,98,11,2024-01-03,4,32116,COD,Delivered
718,196,12,2024-03-02,5,26861,COD,Cancelled
719,16,38,2024-04-14,4,37731,Credit Card,Returned
720,348,48,2024-08-07,5,32477,Credit Card,Delivered
721,568,26,2024-06-11,2,41243,COD,Returned
722,391,1,2024-08-08,5,24884,UPI,Delivered
723,606,11,2024-10-18,3,32141,COD,Returned
724,54,21,2024-07-12,4,43748,Wallet,Delivered
725,516,25,2024-12-27,2,37858,Credit Card,Cancelled
726,305,29,2024-05-09,5,14187,COD,Cancelled
727,677,50,2024-03-29,1,21106,Wallet,Returned
728,52,26,2024-12-11,5,20723,UPI,Returned
729,67,18,2024-09-07,2,41524,COD,Delivered
730,216,29,2024-05-20,5,29069,UPI,Delivered
731,479,8,2024-01-09,3,35771,Wallet,Delivered
732,823,37,2024-11-04,1,14410,UPI,Delivered
733,423,35,2024-02-02,1,30074,UPI,Delivered
734,475,3,2024-08-04,2,5039,UPI,Delivered
735,32,15,2024-05-20,5,23696,UPI,Delivered
736,125,47,2024-12-04,2,25482,COD,Cancelled
737,655,9,2024-09-26,3,38055,UPI,Delivered
738,154,10,2024-03-26,5,36268,UPI,Returned
739,494,30,2024-08-20,2,47869,COD,Cancelled
740,589,15,2024-06-09,4,44615,Credit Card,Delivered
741,764,18,2024-11-21,2,36376,Credit Card,Delivered
742,241,19,2024-03-28,1,25792,Wallet,Cancelled
743,694,20,2024-10-29,3,42488,UPI,Returned
744,639,8,2024-07-08,4,27230,UPI,Delivered
745,360,26,2024-07-05,1,6589,UPI,Returned
746,849,31,2024-04-22,2,36848,Wallet,Returned
747,76,26,2024-11-29,5,10539,Wallet,Returned
748,856,17,2024-04-10,4,34906,UPI,Cancelled
749,105,30,2024-04-20,3,22692,Credit Card,Returned
750,856,50,2024-08-27,4,9573,COD,Returned
751,25,23,2024-05-25,4,7110,UPI,Cancelled
752,364,34,2024-10-17,2,20745,Credit Card,Returned
753,169,4,2024-12-02,4,33545,Wallet,Delivered
754,209,46,2024-01-30,3,24275,COD,Delivered
755,677,34,2024-04-14,1,16240,Wallet,Cancelled
756,963,24,2024-09-28,2,12195,COD,Returned
757,383,27,2024-07-08,5,25938,COD,Cancelled
758,171,31,2024-06-24,4,49069,Credit Card,Cancelled
759,524,7,2024-09-25,1,19739,UPI,Returned
760,982,28,2024-03-14,3,4469,Credit Card,Delivered
761,273,18,2024-07-07,5,2250,COD,Delivered
762,438,23,2024-04-12,3,49677,COD,Cancelled
763,492,7,2024-05-10,4,24848,Wallet,Returned
764,686,18,2024-06-06,2,22255,UPI,Returned
765,111,47,2024-07-05,2,31202,COD,Returned
766,381,12,2024-01-28,5,14975,UPI,Delivered
767,183,39,2024-11-05,2,34426,Credit Card,Delivered
768,828,37,2024-12-09,3,48233,COD,Returned
769,413,49,2024-08-22,1,33774,COD,Delivered
770,400,41,2024-10-01,3,13474,COD,Delivered
771,113,15,2024-04-27,1,6551,Wallet,Cancelled
772,632,23,2024-06-02,2,26896,COD,Returned
773,641,43,2024-07-06,5,17728,UPI,Returned
774,899,35,2024-08-06,4,30562,Wallet,Delivered
775,95,22,2024-06-20,3,23893,COD,Delivered
776,433,41,2024-11-01,4,45622,Credit Card,Returned
777,473,41,2024-02-20,5,3836,COD,Returned
778,539,17,2024-11-06,2,29380,Wallet,Returned
779,291,41,2024-10-09,1,4127,COD,Delivered
780,208,6,2024-05-14,1,23508,COD,Delivered
781,831,48,2024-06-12,2,18108,Wallet,Delivered
782,348,32,2024-11-22,4,35244,COD,Delivered
783,111,40,2024-04-19,2,23373,COD,Cancelled
784,774,38,2024-08-04,3,36707,Wallet,Cancelled
785,963,30,2024-03-23,1,45574,Wallet,Delivered
786,24,16,2024-10-20,3,5280,COD,Delivered
787,699,16,2024-04-19,3,37080,COD,Cancelled
788,744,9,2024-09-19,3,23776,UPI,Returned
789,586,50,2024-07-18,5,32996,UPI,Returned
790,818,11,2024-07-17,3,46045,UPI,Returned
791,157,7,2024-04-10,4,48424,Credit Card,Returned
792,508,4,2024-10-02,1,6904,UPI,Cancelled
793,955,30,2024-10-29,5,45856,UPI,Delivered
794,672,26,2024-12-16,4,3871,UPI,Cancelled
795,233,17,2024-09-20,5,20293,Credit Card,Cancelled
796,509,24,2024-04-01,2,45871,Wallet,Returned
797,62,28,2024-01-21,3,6168,UPI,Cancelled
798,815,48,2024-02-24,4,32067,Wallet,Delivered
799,667,7,2024-03-08,5,15921,Credit Card,Returned
800,717,3,2024-10-15,4,40479,COD,Delivered
801,923,47,2024-06-21,3,11121,Credit Card,Delivered
802,892,19,2024-09-21,3,25354,Wallet,Cancelled
803,151,30,2024-09-16,2,30871,UPI,Cancelled
804,248,8,2024-09-01,3,2375,Wallet,Returned
805,844,48,2024-04-20,5,4307,Credit Card,Returned
806,515,26,2024-12-25,2,16511,UPI,Returned
807,753,45,2024-01-13,1,15726,UPI,Returned
808,262,46,2024-02-01,1,42736,COD,Cancelled
809,376,48,2024-11-27,4,44796,Credit Card,Delivered
810,829,29,2024-06-16,4,6713,Credit Card,Delivered
811,629,9,2024-09-24,1,40988,COD,Delivered
812,447,44,2024-05-31,1,6549,Wallet,Returned
813,220,27,2024-12-12,4,29921,Credit Card,Cancelled
814,812,27,2024-03-04,1,13465,Wallet,Cancelled
815,519,17,2024-04-03,3,6015,Credit Card,Cancelled
816,579,3,2024-06-29,2,41897,Wallet,Cancelled
817,789,2,2024-07-04,5,11878,UPI,Delivered
818,933,11,2024-12-06,4,47962,UPI,Delivered
819,525,7,2024-04-17,3,8904,UPI,Cancelled
820,740,12,2024-01-06,4,8914,COD,Returned
821,201,37,2024-07-23,4,8068,UPI,Delivered
822,860,27,2024-09-20,5,37973,UPI,Cancelled
823,357,8,2024-09-02,1,40763,Wallet,Returned
824,153,45,2024-05-30,1,16225,UPI,Delivered
825,306,31,2024-06-07,5,18062,Credit Card,Cancelled
826,229,45,2024-07-07,5,25518,Credit Card,Cancelled
827,227,40,2024-01-10,4,30830,COD,Returned
828,65,44,2024-02-21,5,45274,Wallet,Returned
829,825,41,2024-12-02,5,8090,Wallet,Returned
830,1,39,2024-06-08,4,31282,Credit Card,Delivered
831,805,31,2024-10-26,4,25302,Wallet,Cancelled
832,505,34,2024-09-02,2,26795,Credit Card,Returned
833,464,20,2024-12-22,1,49339,Credit Card,Delivered
834,209,33,2024-07-25,5,49248,Wallet,Cancelled
835,990,47,2024-12-06,3,47254,Wallet,Cancelled
836,43,41,2024-02-02,5,41673,Wallet,Cancelled
837,579,8,2024-08-29,4,49398,Credit Card,Delivered
838,447,37,2024-12-02,1,43440,COD,Cancelled
839,292,39,2024-05-18,4,38000,COD,Cancelled
840,998,45,2024-08-06,3,5105,Credit Card,Delivered
841,305,12,2024-07-11,2,16804,Credit Card,Cancelled
842,533,43,2024-01-27,2,31721,Credit Card,Delivered
843,253,49,2024-12-02,3,18376,Credit Card,Delivered
844,143,19,2024-05-10,3,42149,Credit Card,Cancelled
845,681,4,2024-01-30,5,13693,Wallet,Delivered
846,910,8,2024-02-01,4,35178,Wallet,Delivered
847,638,15,2024-08-26,1,23277,COD,Returned
848,492,25,2024-10-26,2,12120,UPI,Returned
849,446,40,2024-06-13,1,39412,COD,Delivered
850,966,12,2024-05-12,5,4949,COD,Returned
851,806,46,2024-09-20,5,26944,Credit Card,Delivered
852,773,26,2024-08-23,2,19271,Credit Card,Delivered
853,575,48,2024-10-02,5,41223,COD,Cancelled
854,681,15,2024-07-24,2,1658,COD,Cancelled
855,498,37,2024-05-31,2,33258,COD,Cancelled
856,517,34,2024-04-23,3,14268,COD,Cancelled
857,30,28,2024-04-03,1,39870,Wallet,Cancelled
858,152,37,2024-06-21,5,7315,UPI,Cancelled
859,302,37,2024-12-24,2,46266,Wallet,Returned
860,556,29,2024-10-05,2,11718,Credit Card,Returned
861,487,34,2024-03-09,4,41374,Wallet,Cancelled
862,70,45,2024-03-06,1,18174,COD,Cancelled
863,999,30,2024-06-09,1,27631,Credit Card,Returned
864,469,31,2024-02-13,4,44153,COD,Returned
865,490,1,2024-02-07,2,22393,COD,Delivered
866,38,48,2024-06-11,4,19288,COD,Delivered
867,579,21,2024-08-02,2,20123,Credit Card,Returned
868,134,49,2024-06-21,4,36972,UPI,Delivered
869,330,46,2024-07-09,3,42685,Wallet,Returned
870,207,23,2024-08-16,5,31545,Credit Card,Cancelled
871,930,18,2024-09-02,3,19376,COD,Delivered
872,717,41,2024-06-17,1,29401,Credit Card,Delivered
873,833,29,2024-03-28,2,20296,UPI,Returned
874,272,32,2024-03-28,2,39791,COD,Delivered
875,493,28,2024-03-08,2,48040,COD,Cancelled
876,368,15,2024-01-08,3,6373,UPI,Delivered
877,286,49,2024-07-20,1,44344,Wallet,Returned
878,588,48,2024-04-04,4,25201,Wallet,Cancelled
879,713,9,2024-06-20,4,30946,Credit Card,Delivered
880,664,1,2024-10-31,1,31914,Credit Card,Returned
881,417,39,2024-03-17,4,28465,Credit Card,Returned
882,951,48,2024-07-25,3,43712,UPI,Returned
883,403,5,2024-09-09,5,5892,Wallet,Cancelled
884,127,3,2024-02-03,5,8462,Credit Card,Cancelled
885,162,4,2024-04-25,1,29193,Credit Card,Cancelled
886,6,4,2024-01-03,2,29111,Wallet,Cancelled
887,127,29,2024-06-24,2,34356,Wallet,Returned
888,959,29,2024-05-19,4,8416,COD,Delivered
889,449,43,2024-07-13,3,38963,Credit Card,Returned
890,614,8,2024-10-20,1,7232,Credit Card,Delivered
891,772,30,2024-06-30,1,31223,Wallet,Cancelled
892,489,12,2024-04-13,1,33022,Credit Card,Returned
893,262,21,2024-06-08,3,15049,Credit Card,Returned
894,527,24,2024-11-29,4,29136,UPI,Cancelled
895,414,45,2024-09-01,4,45746,COD,Cancelled
896,955,25,2024-01-02,4,9042,Credit Card,Returned
897,897,35,2024-02-02,5,10465,COD,Delivered
898,660,37,2024-01-27,1,44341,COD,Cancelled
899,489,30,2024-09-25,2,49725,COD,Cancelled
900,703,17,2024-10-08,4,18339,Credit Card,Cancelled
901,645,15,2024-02-17,3,24951,UPI,Cancelled
902,908,19,2024-09-11,2,42229,COD,Cancelled
903,494,32,2024-05-07,4,8067,COD,Delivered
904,243,48,2024-08-20,4,37181,Credit Card,Delivered
905,573,20,2024-09-05,1,46012,Wallet,Delivered
906,879,22,2024-02-27,5,3609,Credit Card,Cancelled
907,718,33,2024-03-23,3,19052,UPI,Cancelled
908,846,36,2024-07-01,1,16372,COD,Cancelled
909,232,8,2024-01-30,5,10120,COD,Delivered
910,212,47,2024-08-07,2,12105,COD,Cancelled
911,793,40,2024-09-30,4,19770,COD,Delivered
912,255,9,2024-02-12,1,4960,Credit Card,Delivered
913,504,17,2024-02-19,4,7521,UPI,Returned
914,415,19,2024-09-03,1,41112,UPI,Delivered
915,77,26,2024-04-16,3,31575,UPI,Returned
916,705,16,2024-10-07,1,35354,COD,Cancelled
917,411,13,2024-01-18,2,1256,Wallet,Cancelled
918,135,4,2024-12-07,5,8314,Credit Card,Returned
919,731,11,2024-02-17,4,15312,Credit Card,Returned
920,812,45,2024-10-21,1,22178,Credit Card,Delivered
921,662,27,2024-08-11,4,37438,Credit Card,Cancelled
922,280,28,2024-10-06,4,5857,UPI,Returned
923,641,19,2024-08-01,1,24864,Credit Card,Cancelled
924,384,1,2024-05-13,2,41757,Wallet,Returned
925,477,20,2024-03-04,2,40559,Wallet,Returned
926,9,23,2024-10-17,3,11734,COD,Delivered
927,429,12,2024-09-15,2,29010,UPI,Cancelled
928,397,16,2024-08-12,4,42365,Credit Card,Returned
929,777,23,2024-06-20,1,8317,Wallet,Delivered
930,81,41,2024-04-09,5,10551,COD,Returned
931,776,39,2024-07-09,4,35415,Wallet,Delivered
932,693,31,2024-07-05,4,14521,COD,Returned
933,87,30,2024-12-09,1,43353,COD,Returned
934,604,29,2024-02-10,1,594,COD,Cancelled
935,831,10,2024-11-20,2,1929,COD,Cancelled
936,879,22,2024-02-03,3,41561,Credit Card,Cancelled
937,622,46,2024-07-25,2,8031,Wallet,Delivered
938,408,25,2024-05-07,4,14911,COD,Returned
939,324,1,2024-11-14,4,4505,Wallet,Returned
940,83,42,2024-11-29,1,32928,Wallet,Cancelled
941,733,50,2024-04-04,2,39376,UPI,Returned
942,52,12,2024-09-12,1,41620,Credit Card,Delivered
943,607,36,2024-11-04,2,38495,COD,Delivered
944,272,21,2024-09-28,1,4655,COD,Delivered
945,730,45,2024-08-21,4,3675,UPI,Returned
946,883,17,2024-12-04,5,10271,COD,Returned
947,948,36,2024-08-29,1,28115,UPI,Delivered
948,996,20,2024-03-26,2,41012,Wallet,Returned
949,269,30,2024-11-06,5,19434,UPI,Cancelled
950,61,29,2024-01-18,4,42356,UPI,Delivered
951,567,42,2024-08-10,4,33564,Wallet,Cancelled
952,661,1,2024-12-07,1,13915,COD,Delivered
953,294,18,2024-02-14,1,38206,UPI,Returned
954,177,29,2024-06-29,1,37696,COD,Cancelled
955,401,16,2024-12-14,2,31932,Credit Card,Returned
956,581,48,2024-12-06,5,49935,UPI,Returned
957,272,40,2024-09-29,1,16190,UPI,Cancelled
958,767,35,2024-05-12,1,10307,UPI,Cancelled
959,503,29,2024-04-07,3,27054,UPI,Returned
960,583,26,2024-10-20,2,44605,Credit Card,Returned
961,574,49,2024-03-13,4,47894,COD,Returned
962,688,16,2024-04-18,2,11034,UPI,Returned
963,187,19,2024-03-10,1,35212,COD,Returned
964,681,40,2024-10-23,4,23785,COD,Cancelled
965,492,29,2024-08-14,3,31716,COD,Cancelled
966,406,38,2024-10-06,1,26302,COD,Cancelled
967,192,28,2024-09-04,4,24910,UPI,Cancelled
968,975,30,2024-07-09,5,41358,Wallet,Returned
969,158,32,2024-05-05,5,4782,Credit Card,Returned
970,985,17,2024-03-07,3,3547,COD,Returned
971,252,6,2024-06-04,5,26033,Credit Card,Cancelled
972,165,32,2024-02-10,3,14624,COD,Returned
973,986,45,2024-03-09,3,19294,Credit Card,Delivered
974,254,45,2024-01-13,4,11297,COD,Cancelled
975,733,23,2024-08-14,3,22525,UPI,Returned
976,831,27,2024-12-03,2,12623,COD,Delivered
977,587,14,2024-11-13,2,14819,UPI,Delivered
978,906,38,2024-04-06,5,12231,COD,Cancelled
979,691,27,2024-11-10,5,39859,Wallet,Cancelled
980,746,2,2024-02-04,2,21942,Wallet,Delivered
