order_item_id,order_id,product_id,quantity,unit_price,total_price,discount,return_id,return_reason,return_date,refund_amount,status
9068,2991,373,1,5255,5255,24,1250,Late Delivery,2025-01-26,4373.461431920129,Processed
9529,3149,345,1,6080,6080,48,1251,Other,2025-09-10,5936.055668873866,Processed
7510,2482,441,1,5608,5608,22,1252,Wrong Item,2025-10-05,3087.090750303585,Processed
2051,676,404,2,5532,11064,24,1253,Damaged,2025-02-14,8538.573830239195,Processed
1528,510,421,2,1837,3674,4,1254,Wrong Item,2025-02-13,3058.6083304783965,Processed
10048,3324,207,1,1145,1145,23,1255,Late Delivery,2025-04-11,712.5275448243466,Processed
5119,1695,323,1,3539,3539,13,1256,Other,2025-10-16,2382.8714747990516,Processed
8508,2803,450,2,2223,4446,15,1257,Damaged,2025-06-14,3913.3056619862527,Pending
12823,4238,35,1,532,532,32,1258,Other,2025-05-22,454.2142960816228,Pending
3301,1101,326,2,8014,16028,16,1259,Damaged,2025-06-21,15333.721968926837,Processed
11353,3742,326,2,8014,16028,32,1260,Late Delivery,2025-01-06,14506.763348366938,Processed
3063,1021,265,1,445,445,41,1261,Late Delivery,2025-08-28,418.1663728868579,Processed
10939,3608,60,1,8364,8364,26,1262,Other,2025-09-22,7590.948396827397,Pending
5028,1668,59,1,3707,3707,39,1263,Other,2025-11-08,3567.2937460656203,Pending
1875,621,306,2,427,854,38,1264,Late Delivery,2025-08-26,743.3746024322886,Pending
8149,2694,290,2,8108,16216,48,1265,Late Delivery,2025-09-02,14480.367879326603,Pending
10366,3424,335,1,3595,3595,43,1266,Wrong Item,2025-09-11,3570.5369758749,Pending
10481,3458,494,2,7434,14868,14,1267,Late Delivery,2025-07-01,8940.60909831702,Processed
6559,2180,46,1,2736,2736,24,1268,Other,2025-11-06,2175.3215938410876,Processed
12118,3995,208,1,9063,9063,32,1269,Damaged,2025-02-10,6355.938417285559,Processed
10570,3494,355,1,3972,3972,19,1270,Other,2025-06-22,3744.7517727543313,Processed
7975,2638,206,1,6328,6328,24,1271,Late Delivery,2025-06-30,5059.436200244091,Processed
2440,802,486,1,7644,7644,18,1272,Wrong Item,2025-02-14,4455.7303007929795,Pending
5889,1954,233,2,7932,15864,0,1273,Late Delivery,2025-03-25,13963.008185775772,Processed
2158,710,160,1,4753,4753,49,1274,Late Delivery,2025-01-06,3323.179709108851,Pending
1689,564,71,1,1979,1979,47,1275,Late Delivery,2025-07-22,1399.822014025717,Processed
13044,4308,157,2,8682,17364,6,1276,Damaged,2025-07-28,16361.993919561577,Pending
14288,4712,122,1,8570,8570,19,1277,Damaged,2025-03-16,6957.261372621198,Processed
3710,1239,91,1,2426,2426,34,1278,Other,2025-09-08,1608.214978494449,Pending
7360,2438,291,1,2599,2599,13,1279,Late Delivery,2025-04-06,1811.1518522982838,Processed
11236,3701,243,2,3767,7534,24,1280,Late Delivery,2025-08-16,6982.038191722799,Processed
12390,4090,21,1,9405,9405,47,1281,Wrong Item,2025-04-18,7064.01609406383,Pending
3531,1173,234,1,3036,3036,29,1282,Late Delivery,2025-05-15,1850.955926503621,Processed
5031,1669,437,1,8765,8765,33,1283,Wrong Item,2025-04-28,5119.94607661899,Processed
5495,1823,62,2,7260,14520,25,1284,Wrong Item,2025-03-13,11378.461156276046,Processed
11748,3870,364,2,5032,10064,10,1285,Damaged,2025-09-03,9636.303287185963,Processed
11499,3791,258,2,6742,13484,41,1286,Other,2025-03-28,10804.179453444804,Processed
11950,3942,424,1,8160,8160,40,1287,Late Delivery,2025-01-30,4873.939589099832,Pending
11989,3954,290,2,8108,16216,4,1288,Other,2025-01-23,10721.688032519964,Processed
13746,4533,61,1,6585,6585,41,1289,Other,2025-07-17,3591.350494247841,Processed
8266,2727,333,2,4948,9896,30,1290,Other,2025-04-21,5566.569412937241,Pending
7682,2543,273,2,9304,18608,35,1291,Other,2025-07-02,14484.889689781572,Processed
13598,4486,475,1,2596,2596,37,1292,Other,2025-07-31,2064.619422703867,Processed
3605,1203,467,2,989,1978,48,1293,Other,2025-10-19,1286.1653618008759,Pending
10971,3617,163,2,1089,2178,3,1294,Other,2025-04-23,1507.9085557303958,Processed
389,136,126,1,511,511,40,1295,Wrong Item,2025-03-13,509.75512381051374,Pending
7562,2501,405,1,7803,7803,31,1296,Other,2025-09-08,4111.059780930563,Processed
4304,1436,256,1,8015,8015,25,1297,Damaged,2025-12-02,5517.94666713727,Processed
12315,4061,256,2,8015,16030,38,1298,Wrong Item,2025-05-18,13856.300256239261,Processed
8400,2771,194,1,8080,8080,48,1299,Wrong Item,2025-05-22,8075.044204071631,Pending
6675,2220,203,1,8865,8865,23,1300,Late Delivery,2025-01-21,6764.014352548597,Processed
9626,3184,82,2,9229,18458,12,1301,Other,2025-10-07,9444.002250213358,Processed
3918,1309,78,2,9614,19228,35,1302,Wrong Item,2025-10-06,18371.463857498686,Pending
13658,4505,151,1,9774,9774,12,1303,Other,2025-02-22,7618.4764160978875,Pending
11696,3854,365,1,2532,2532,2,1304,Damaged,2025-02-16,1319.210753038858,Processed
8769,2894,290,2,8108,16216,45,1305,Damaged,2025-09-04,10695.172626878948,Processed
5678,1884,243,1,3767,3767,44,1306,Wrong Item,2025-10-31,3394.5495641429916,Processed
7072,2344,275,1,4126,4126,23,1307,Other,2025-06-15,3550.9795647125775,Pending
5659,1880,438,1,9722,9722,40,1308,Other,2025-07-30,5990.557288559232,Processed
11224,3699,13,2,2609,5218,2,1309,Damaged,2025-06-10,2610.5164933528627,Pending
8816,2910,74,2,4264,8528,15,1310,Damaged,2025-10-15,4636.941353274091,Processed
9003,2971,327,1,4059,4059,23,1311,Late Delivery,2025-06-25,3454.0886567457383,Pending
587,202,363,2,5692,11384,33,1312,Damaged,2025-06-05,11021.282046720733,Pending
7934,2623,124,2,4127,8254,41,1313,Damaged,2025-09-22,6836.016543187663,Pending
8413,2774,65,1,1575,1575,31,1314,Other,2025-02-26,1058.225594405742,Processed
10506,3469,309,1,5432,5432,6,1315,Wrong Item,2025-03-31,5239.337752649127,Pending
13151,4340,26,1,4719,4719,8,1316,Other,2025-03-01,2511.1558800400567,Processed
3741,1250,106,1,3151,3151,21,1317,Wrong Item,2025-02-01,2743.80996127125,Processed
13666,4508,111,1,4199,4199,43,1318,Late Delivery,2025-09-25,3894.2229091165414,Pending
11854,3907,291,2,2599,5198,18,1319,Wrong Item,2025-04-13,3458.2627736602803,Processed
6173,2043,209,2,8256,16512,32,1320,Damaged,2025-04-22,11853.94433642636,Processed
8121,2685,312,2,1017,2034,30,1321,Late Delivery,2025-06-16,2011.614211407851,Processed
12262,4042,415,1,9335,9335,17,1322,Other,2025-09-15,5910.096045874667,Processed
6945,2305,176,1,6822,6822,45,1323,Late Delivery,2025-05-21,4302.897597860601,Processed
14321,4725,152,2,8703,17406,10,1324,Wrong Item,2025-02-07,13558.88723752561,Pending
12694,4195,50,2,7706,15412,29,1325,Late Delivery,2025-04-17,12660.503219073555,Pending
13440,4433,163,1,1089,1089,15,1326,Late Delivery,2025-02-18,551.9878383799672,Processed
14335,4729,92,2,9153,18306,39,1327,Damaged,2025-11-12,14248.086252792198,Pending
5661,1880,303,1,6559,6559,35,1328,Wrong Item,2025-05-15,3682.4494240700733,Pending
8201,2707,468,1,1895,1895,27,1329,Other,2025-01-24,1594.3583221800395,Pending
14572,4806,33,1,2531,2531,1,1330,Other,2025-05-25,1425.056088808619,Processed
3054,1018,347,2,4055,8110,23,1331,Damaged,2025-01-13,7946.862541787481,Processed
894,300,469,1,7584,7584,29,1332,Damaged,2025-10-22,4121.3316738693175,Pending
9522,3148,493,2,674,1348,23,1333,Wrong Item,2025-07-12,972.0960325979161,Pending
6317,2089,463,2,8313,16626,17,1334,Damaged,2025-07-21,13889.183237510331,Processed
13139,4336,215,1,1100,1100,33,1335,Late Delivery,2025-01-20,637.1537152085751,Pending
9786,3235,348,2,9864,19728,20,1336,Damaged,2025-11-14,18709.63813923759,Processed
269,94,194,1,8080,8080,6,1337,Damaged,2025-07-06,5184.70858547205,Pending
8050,2662,148,2,5057,10114,17,1338,Other,2025-07-16,5999.621432129934,Processed
15127,4994,185,1,9725,9725,9,1339,Other,2025-01-07,8973.147509584714,Pending
6747,2246,399,1,2348,2348,10,1340,Wrong Item,2025-11-28,2087.362159746495,Processed
10359,3421,196,2,3348,6696,16,1341,Wrong Item,2025-02-26,3542.6022003770786,Processed
12268,4044,92,1,9153,9153,20,1342,Damaged,2025-09-21,8997.408612898313,Processed
14868,4907,123,2,5979,11958,17,1343,Damaged,2025-05-15,7606.161972590532,Pending
8090,2677,371,2,8364,16728,22,1344,Damaged,2025-10-30,13826.990722828752,Pending
3629,1213,439,1,8872,8872,34,1345,Damaged,2025-02-03,5369.474870139346,Pending
12468,4121,9,2,7261,14522,42,1346,Late Delivery,2025-07-20,10031.320926599104,Pending
7753,2564,160,2,4753,9506,37,1347,Wrong Item,2025-01-01,8482.400739066321,Processed
10318,3409,325,2,4425,8850,22,1348,Damaged,2025-05-31,7253.635660142675,Processed
5582,1852,432,1,5619,5619,33,1349,Other,2025-10-13,4381.256844289944,Processed
9773,3230,44,2,7604,15208,1,1350,Wrong Item,2025-06-06,8754.570931453934,Processed
4147,1381,40,2,8004,16008,34,1351,Late Delivery,2025-03-13,15455.513067655886,Processed
10472,3455,411,2,683,1366,44,1352,Other,2025-01-28,1275.531005202421,Pending
1346,448,396,2,2758,5516,5,1353,Wrong Item,2025-12-02,2934.9385709303,Pending
7786,2576,441,2,5608,11216,17,1354,Wrong Item,2025-03-30,10179.771331191469,Processed
15080,4980,144,1,952,952,0,1355,Late Delivery,2025-04-29,887.716350552884,Pending
7048,2336,463,1,8313,8313,46,1356,Late Delivery,2025-10-14,7399.833078945276,Processed
6067,2012,373,1,5255,5255,15,1357,Wrong Item,2025-06-18,4810.937291021216,Pending
5319,1766,208,2,9063,18126,23,1358,Damaged,2025-05-13,16495.3665866481,Pending
385,135,68,1,1393,1393,28,1359,Other,2025-10-06,933.6373966133439,Processed
5239,1735,142,1,4451,4451,7,1360,Wrong Item,2025-05-01,3059.6802765575167,Pending
7849,2596,246,2,7060,14120,2,1361,Damaged,2025-04-23,11089.171204121109,Processed
11788,3882,46,2,2736,5472,48,1362,Late Delivery,2025-08-07,2837.549914318348,Processed
10201,3371,466,2,4450,8900,41,1363,Late Delivery,2025-03-09,6073.369039967812,Pending
14184,4675,8,1,552,552,25,1364,Damaged,2025-08-22,353.87293668480027,Processed
4211,1402,11,1,6295,6295,42,1365,Wrong Item,2025-10-20,4520.445262453591,Pending
14731,4857,433,2,1018,2036,24,1366,Late Delivery,2025-10-16,1654.6636685017043,Pending
12360,4080,153,2,6657,13314,5,1367,Damaged,2025-06-02,9635.553583871448,Pending
10772,3557,318,1,8576,8576,34,1368,Damaged,2025-01-19,7496.746663836267,Processed
3798,1269,415,1,9335,9335,42,1369,Damaged,2025-10-18,7473.715235935474,Pending
7192,2388,12,1,2033,2033,44,1370,Damaged,2025-11-22,1485.1930254623296,Pending
12957,4283,158,1,3155,3155,10,1371,Damaged,2025-09-14,2895.9607323902687,Processed
12229,4032,405,1,7803,7803,34,1372,Late Delivery,2025-08-09,4678.025650280534,Processed
5204,1723,74,1,4264,4264,35,1373,Late Delivery,2025-01-21,3430.555157609269,Processed
12161,4007,151,1,9774,9774,30,1374,Late Delivery,2025-08-24,8344.837653291288,Processed
6769,2252,126,2,511,1022,1,1375,Other,2025-11-28,798.2999913972183,Processed
4283,1430,449,1,1273,1273,47,1376,Wrong Item,2025-03-30,1151.6677518696395,Processed
1724,575,434,2,7634,15268,9,1377,Other,2025-08-10,14229.562360045713,Processed
2315,761,252,2,2663,5326,4,1378,Damaged,2025-11-04,3573.044255359345,Pending
6625,2202,303,1,6559,6559,10,1379,Wrong Item,2025-10-10,3481.914608647486,Pending
6840,2276,387,1,9763,9763,5,1380,Damaged,2025-03-01,8366.251673454459,Pending
14644,4830,227,1,3371,3371,26,1381,Late Delivery,2025-05-08,3313.238025152503,Pending
12817,4236,492,2,2978,5956,0,1382,Damaged,2025-04-21,3530.0967186086746,Pending
7616,2520,478,1,7111,7111,23,1383,Damaged,2025-11-22,6212.877187852118,Processed
12427,4104,172,1,8206,8206,33,1384,Other,2025-04-16,6203.323529963502,Processed
9073,2993,244,2,9563,19126,16,1385,Late Delivery,2025-03-15,11441.660120472052,Pending
4030,1345,146,2,7549,15098,17,1386,Other,2025-01-05,9606.343686260321,Pending
7643,2528,445,2,2069,4138,39,1387,Wrong Item,2025-07-13,3137.309775377649,Processed
2951,979,243,1,3767,3767,49,1388,Late Delivery,2025-09-01,3131.2788402871706,Processed
4307,1436,341,1,1233,1233,1,1389,Damaged,2025-10-08,807.9853572833192,Pending
13176,4347,225,1,6279,6279,29,1390,Damaged,2025-07-31,4260.621266387578,Pending
1985,653,306,2,427,854,48,1391,Wrong Item,2025-03-02,796.5671129108898,Processed
4439,1477,14,2,6673,13346,3,1392,Damaged,2025-09-26,12514.88348757523,Pending
7894,2613,480,1,802,802,19,1393,Late Delivery,2025-04-06,633.5365787105967,Pending
13560,4473,479,1,4003,4003,8,1394,Other,2025-10-14,3624.9897117033347,Processed
475,164,98,2,8801,17602,45,1395,Late Delivery,2025-03-31,12400.766804167255,Pending
8367,2762,165,2,2804,5608,41,1396,Wrong Item,2025-07-03,4749.733332683424,Processed
6539,2173,370,2,2338,4676,18,1397,Late Delivery,2025-10-19,3930.022043693943,Processed
645,220,285,1,6960,6960,28,1398,Damaged,2025-08-06,5971.842344170146,Processed
10345,3416,244,1,9563,9563,5,1399,Damaged,2025-08-26,7966.586343264681,Pending
8642,2845,464,2,626,1252,18,1400,Late Delivery,2025-01-30,898.8595976778798,Pending
4831,1603,210,1,2955,2955,48,1401,Late Delivery,2025-01-30,1719.8925121637947,Processed
12012,3961,138,1,6011,6011,3,1402,Other,2025-03-27,3356.7695718007235,Pending
8926,2946,54,1,5045,5045,44,1403,Wrong Item,2025-05-18,4370.039875877973,Pending
8604,2835,248,2,5140,10280,38,1404,Other,2025-04-03,5501.645362684658,Pending
5777,1920,54,1,5045,5045,26,1405,Damaged,2025-06-26,4490.934888597311,Pending
168,60,62,1,7260,7260,8,1406,Late Delivery,2025-02-22,6114.643468732992,Pending
13788,4545,382,2,1765,3530,20,1407,Damaged,2025-08-18,1957.0909563094363,Pending
9628,3184,362,2,9032,18064,18,1408,Late Delivery,2025-01-24,13860.912776748384,Processed
4162,1386,90,2,5742,11484,18,1409,Late Delivery,2025-01-19,11053.438236948306,Processed
9598,3173,191,2,600,1200,48,1410,Late Delivery,2025-09-08,906.9205252341914,Processed
3792,1268,443,1,1814,1814,7,1411,Late Delivery,2025-04-21,1069.6683996295153,Processed
12531,4139,240,1,826,826,7,1412,Other,2025-09-19,466.0980771738138,Processed
9751,3224,93,2,8858,17716,15,1413,Late Delivery,2025-09-16,13568.87445872265,Processed
570,195,380,2,5037,10074,29,1414,Damaged,2025-01-21,8096.1867809686755,Pending
1503,502,256,1,8015,8015,10,1415,Other,2025-03-16,5811.326885731052,Processed
12901,4264,469,2,7584,15168,18,1416,Wrong Item,2025-09-29,11084.619983008044,Pending
14964,4940,417,2,5478,10956,33,1417,Wrong Item,2025-10-25,6507.043530402978,Pending
13107,4326,402,1,724,724,25,1418,Late Delivery,2025-06-08,451.916509489224,Pending
11234,3701,25,1,7208,7208,17,1419,Other,2025-08-31,6481.42814273922,Pending
6660,2215,78,2,9614,19228,24,1420,Late Delivery,2025-10-16,13162.775975374876,Pending
1730,576,358,1,876,876,45,1421,Other,2025-07-07,800.2956663566664,Processed
8144,2693,387,1,9763,9763,5,1422,Other,2025-07-25,8858.194455633115,Pending
11647,3838,288,2,6709,13418,23,1423,Wrong Item,2025-01-30,10999.795725470809,Processed
8575,2826,416,2,1795,3590,22,1424,Wrong Item,2025-07-28,2648.0917366344497,Pending
8969,2961,268,2,8452,16904,37,1425,Late Delivery,2025-03-18,16489.86270147543,Processed
12185,4015,311,2,1370,2740,39,1426,Other,2025-05-17,2298.1863500905783,Processed
4987,1653,369,2,2604,5208,35,1427,Damaged,2025-03-01,4398.006591948944,Processed
13610,4490,9,2,7261,14522,13,1428,Other,2025-02-19,13208.872827793519,Processed
15070,4978,471,2,3454,6908,42,1429,Wrong Item,2025-06-25,3455.613517295602,Processed
3006,999,40,1,8004,8004,34,1430,Damaged,2025-03-15,6433.097075131757,Processed
2413,795,395,1,4317,4317,0,1431,Late Delivery,2025-01-13,2642.967045765446,Processed
8097,2678,157,1,8682,8682,46,1432,Late Delivery,2025-03-17,8561.96544892547,Pending
13164,4344,351,2,8394,16788,40,1433,Late Delivery,2025-02-25,11116.210272445485,Processed
11283,3720,394,1,9264,9264,27,1434,Late Delivery,2025-05-18,4832.033347266833,Processed
4588,1525,44,2,7604,15208,8,1435,Damaged,2025-03-29,13928.167370322531,Processed
6839,2275,344,2,7129,14258,8,1436,Late Delivery,2025-11-25,7199.134093685079,Processed
3014,1001,94,2,8136,16272,38,1437,Damaged,2025-02-08,10869.074972607588,Pending
6571,2184,127,2,803,1606,45,1438,Wrong Item,2025-10-23,1231.5378734333058,Processed
6065,2011,196,2,3348,6696,13,1439,Damaged,2025-10-06,4780.613830615543,Pending
5752,1911,239,1,2008,2008,4,1440,Late Delivery,2025-01-25,1739.8694290310114,Processed
14267,4705,420,1,2612,2612,35,1441,Late Delivery,2025-08-06,1976.4182156966742,Processed
13718,4526,389,1,8169,8169,1,1442,Late Delivery,2025-04-28,5708.65973188727,Pending
8643,2846,34,1,4723,4723,28,1443,Damaged,2025-09-07,3088.723883448476,Processed
11091,3654,133,1,4827,4827,8,1444,Wrong Item,2025-01-13,2907.9493686265264,Pending
1946,642,499,2,7189,14378,32,1445,Other,2025-11-08,13072.659149803434,Pending
2452,806,113,2,8499,16998,22,1446,Wrong Item,2025-01-30,11362.516068419189,Processed
6834,2274,269,1,8261,8261,37,1447,Other,2025-04-05,5914.180001992472,Pending
14356,4736,144,1,952,952,2,1448,Damaged,2025-08-07,876.0090462032792,Pending
4430,1475,346,1,8830,8830,42,1449,Other,2025-09-03,6776.8754951405,Pending
9864,3260,342,1,808,808,0,1450,Other,2025-06-12,421.56603886634457,Pending
4875,1616,176,2,6822,13644,15,1451,Damaged,2025-02-10,11413.741389727113,Pending
11149,3672,8,2,552,1104,10,1452,Other,2025-06-20,923.057405059047,Pending
7253,2408,204,1,5332,5332,2,1453,Damaged,2025-03-17,2906.1206204956356,Pending
1589,532,223,1,3994,3994,27,1454,Damaged,2025-06-15,2713.9423108402834,Processed
11982,3952,211,1,8936,8936,28,1455,Late Delivery,2025-09-14,6275.551914103664,Processed
10186,3367,314,1,3186,3186,32,1456,Damaged,2025-08-20,1648.5558068333057,Pending
8020,2652,492,2,2978,5956,39,1457,Damaged,2025-05-06,4099.613609132885,Processed
11887,3918,225,1,6279,6279,3,1458,Wrong Item,2025-04-30,5705.60389560038,Processed
7299,2421,38,2,7964,15928,47,1459,Other,2025-08-12,10457.17094823606,Processed
2974,986,14,1,6673,6673,2,1460,Other,2025-02-21,5108.77364026513,Pending
1927,637,460,1,8795,8795,12,1461,Late Delivery,2025-08-11,7365.975757447067,Processed
147,54,293,1,3156,3156,37,1462,Late Delivery,2025-06-02,1799.5712902125654,Pending
629,214,63,1,226,226,17,1463,Other,2025-06-06,202.16152519043501,Pending
9833,3248,132,2,4597,9194,20,1464,Wrong Item,2025-07-29,6910.937632276508,Pending
2200,723,165,2,2804,5608,21,1465,Wrong Item,2025-08-05,2910.1246594857407,Pending
12248,4038,53,1,493,493,42,1466,Damaged,2025-07-02,467.5152281079048,Processed
12363,4082,455,1,6367,6367,36,1467,Late Delivery,2025-01-27,5478.3081926933955,Processed
5016,1663,154,1,2254,2254,4,1468,Other,2025-07-28,1705.5758456187468,Processed
10125,3348,252,1,2663,2663,38,1469,Damaged,2025-01-04,1643.0868634206388,Pending
13980,4613,468,2,1895,3790,33,1470,Damaged,2025-03-14,2253.9245030756747,Pending
2473,815,57,1,2705,2705,32,1471,Other,2025-06-18,2076.164294028961,Pending
11737,3867,5,2,1375,2750,2,1472,Damaged,2025-03-29,2520.524107793174,Pending
9851,3255,422,2,2063,4126,13,1473,Other,2025-07-17,2281.5143686352376,Pending
1253,416,479,1,4003,4003,34,1474,Wrong Item,2025-06-19,3719.3283716243773,Pending
10868,3588,494,2,7434,14868,3,1475,Other,2025-11-03,12792.733419967288,Processed
14742,4862,197,1,1979,1979,36,1476,Damaged,2025-08-29,1892.7770272191146,Pending
8193,2705,492,1,2978,2978,30,1477,Late Delivery,2025-07-19,1502.7738014317274,Processed
2901,965,230,2,1378,2756,29,1478,Damaged,2025-01-25,1428.2460172184617,Processed
7950,2627,430,2,8207,16414,27,1479,Wrong Item,2025-06-21,14442.747058895087,Processed
3920,1309,450,2,2223,4446,13,1480,Wrong Item,2025-02-21,3538.564115091725,Pending
13479,4447,439,1,8872,8872,21,1481,Late Delivery,2025-03-02,7192.798444950764,Pending
7223,2398,340,2,6534,13068,30,1482,Wrong Item,2025-10-18,9094.96178515738,Processed
12498,4129,459,1,3610,3610,11,1483,Wrong Item,2025-08-11,2034.3005796307093,Pending
9235,3047,125,1,4484,4484,19,1484,Late Delivery,2025-06-11,3095.135350886733,Pending
3064,1021,197,2,1979,3958,29,1485,Wrong Item,2025-03-23,3225.081359123074,Pending
10037,3321,395,2,4317,8634,37,1486,Other,2025-11-11,5961.271179664796,Processed
2790,921,171,2,4878,9756,39,1487,Other,2025-04-11,7249.98600955718,Processed
8262,2726,188,1,1340,1340,5,1488,Other,2025-06-22,676.8319749835508,Pending
10171,3362,278,1,4446,4446,0,1489,Late Delivery,2025-08-16,3649.0874310200657,Pending
11285,3720,159,1,5798,5798,28,1490,Other,2025-11-05,3903.875492679179,Pending
8594,2832,371,2,8364,16728,7,1491,Wrong Item,2025-09-16,16145.92062106743,Processed
9987,3303,183,2,2684,5368,36,1492,Other,2025-11-21,3862.1362655669814,Processed
5407,1794,70,1,5334,5334,44,1493,Late Delivery,2025-08-21,4646.516436512988,Pending
7758,2566,135,1,2784,2784,17,1494,Late Delivery,2025-05-11,1722.053770133909,Pending
12149,4004,411,2,683,1366,0,1495,Wrong Item,2025-02-26,1027.3066191239782,Pending
4920,1630,400,1,4939,4939,6,1496,Wrong Item,2025-04-23,4670.842086990654,Pending
3012,1000,51,1,4970,4970,6,1497,Other,2025-11-06,4932.026246295252,Processed
7789,2576,245,1,6825,6825,12,1498,Damaged,2025-10-29,5790.36197076206,Processed
12088,3987,250,2,4301,8602,12,1499,Wrong Item,2025-04-04,6900.34193888067,Pending
1538,513,125,2,4484,8968,45,1500,Wrong Item,2025-01-30,6627.033340368133,Processed
8079,2671,395,1,4317,4317,10,1501,Late Delivery,2025-01-04,2398.8337609523883,Processed
1488,497,392,1,1069,1069,14,1502,Other,2025-10-05,794.0527317526179,Processed
3813,1275,128,2,1065,2130,0,1503,Damaged,2025-07-24,1773.078501747534,Processed
865,292,441,1,5608,5608,11,1504,Damaged,2025-05-06,3139.4035205324367,Processed
5576,1850,317,1,3598,3598,36,1505,Wrong Item,2025-02-18,2012.1362796920441,Pending
813,277,316,1,2025,2025,10,1506,Other,2025-06-24,1168.725237802846,Pending
12953,4282,34,1,4723,4723,11,1507,Other,2025-06-01,3523.406266356028,Pending
930,314,437,1,8765,8765,38,1508,Wrong Item,2025-11-18,8710.551740770898,Processed
10440,3446,292,1,9437,9437,5,1509,Wrong Item,2025-07-19,7404.184543706524,Processed
10309,3404,373,1,5255,5255,11,1510,Other,2025-03-13,4036.3798584416104,Pending
7389,2448,212,2,2125,4250,46,1511,Wrong Item,2025-01-24,4092.858084500656,Pending
3369,1120,424,1,8160,8160,48,1512,Wrong Item,2025-06-04,8121.416506465031,Processed
9805,3240,258,2,6742,13484,5,1513,Damaged,2025-01-07,6985.834101688256,Pending
13917,4591,100,1,2808,2808,25,1514,Wrong Item,2025-02-19,2586.2005867381254,Pending
